full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,GreaterClan,Clan,SubClan,tax_c,Tax_ref
289501 (2005 EJ133),0.105,0.0376,0.4584,5.2214030701906,52.1072657563556,0.053,?,?,?,?,?,?,?,?,0.450599,0.5736825,0.083556000000002,5,GreaterAstyanax,Mentor,MentorSub,,
291327 (2006 BQ194),0.0423,0.0754,0.1183,1.71007606157718,21.415645013311106,0.064,?,?,?,?,?,?,?,?,0.6009265,1.196488,?,5,-,Asteropaios,-,,
295336 (2008 HY8),0.03,0.043,0.3036,-0.13341623160704302,14.2360137613733,0.06,?,?,?,?,?,?,?,?,0.559373,0.973755,0.407764,5,GreaterPatroclus,Memnon,-,,
299491 (2006 BY198),0.0375,0.0467,0.4925,-0.6454894114039009,19.902215812961305,0.048,?,?,?,?,?,?,?,?,0.160871,0.7384565,-0.1370975,5,GreaterPatroclus,Troilus,TroilusSub,,
301760 (2010 JP42),0.0753,0.0828,0.3283,3.55257023239017,37.557459136630996,0.045,?,?,?,?,?,?,?,?,0.353884,1.056573,0.652287,5,-,1990VU1,-,,
310027 (2010 AH95),0.0096,0.0638,0.2467,0.174007218052537,8.42854133491444,0.109,?,?,?,?,?,?,?,?,0.3214155,0.7134515,?,4,-,Ulysses,-,,
312457 (2008 QH42),0.0854,0.0529,0.2668,3.22409422548252,35.6128594996664,0.063,?,?,?,?,?,?,?,?,0.492421666666,0.926592666667,?,4,GreaterAjax,-,EurybatesSub,,
312638 (2010 AP111),0.0194,0.0371,0.2451,0.082703212407857,11.7901930142085,0.06,?,?,?,?,?,?,?,?,0.315618,0.4832775,0.3213225,4,GreaterAchilles,Epeios,-,,
312643 (2010 BZ111),0.0404,0.0788,0.2699,0.8341750515883181,18.504305727168894,0.049,?,?,?,?,?,?,?,?,0.263786,1.107238,?,4,GreaterOdysseus,Epistrophos,-,,
312782 (2010 VB46),0.0574,0.0702,0.3979,1.35366912399711,28.473482129082495,0.09,?,?,?,?,?,?,?,?,0.2096145,0.7394545,?,4,-,-,-,,
312787 (2010 VA114),0.0883,0.0284,0.5115,2.16124730673198,40.56690903105729,?,?,?,?,?,?,?,?,?,0.68543,1.178485,?,4,-,Agamemnon,-,,
315208 (2007 RS22),0.0885,0.0401,0.2507,3.89551089127906,39.44019739751421,0.061,?,?,?,?,?,?,?,?,0.522458,0.877977,?,4,GreaterAjax,-,EurybatesSub,,
316158 (2009 UW26),0.0887,0.0599,0.4778,3.15136882980271,42.7310867611034,0.071,?,?,?,?,?,?,?,?,0.494448666666,0.6081425,?,4,GreaterAjax,Ajax,2002cq134Sub,,
316550 (2010 XE81),0.07200000000000001,0.0535,0.385,2.43938092291375,35.8305288304562,?,?,?,?,?,?,?,?,?,0.3489265,0.661344,?,4,-,Eurybates,-,,
319282 (2006 BY73),0.0856,0.0646,0.1476,3.76707375939134,35.0543447251952,?,?,?,?,?,?,?,?,?,0.577555,1.051254,?,5,GreaterAneas,1988RH13,-,,
326125 (2011 YY61),0.041,0.064,0.3682,0.556327426981611,21.4505245336244,?,?,?,?,?,?,?,?,?,0.290944,0.7049985,?,4,-,Idomeneus,-,,
333412 (2002 WE29),0.0564,0.1078,0.1301,3.3081492062373705,27.4043531782927,?,?,?,?,?,?,?,?,?,0.4101705,0.885101,?,5,-,-,-,,
343161 (2009 KH3),0.0482,0.1346,0.4378,0.7745641072372109,21.2627219354708,?,?,?,?,?,?,?,?,?,0.508617,0.78593675,0.633364,5,GreaterPatroclus,-,-,,
343174 (2009 SH333),0.0593,0.0348,0.4406,0.136829197194217,24.0520620972856,0.073,?,?,?,?,?,?,?,?,0.367509,0.921757,?,4,-,-,-,,
343896 (2011 JK8),0.0194,0.0849,0.2077,0.6261105785385439,11.897519760766802,?,?,?,?,?,?,?,?,?,0.332307,1.0288565,0.18461275,5,GreaterPatroclus,1971FV1,-,,
343996 (2011 QK3),0.0182,0.0899,0.2358,0.6241334838933311,6.28148927133526,?,?,?,?,?,?,?,?,?,0.2953515,0.916867,0.713922,5,GreaterPatroclus,-,-,,
350055 (2010 RE38),0.0695,0.0631,0.3246,2.51795287408496,33.5123929138894,0.068,?,?,?,?,?,?,?,?,0.445079,0.568197,?,4,-,-,-,,
351210 (2004 JD40),0.0563,0.0516,0.3955,0.06012021217448901,22.781153584570397,?,?,?,?,?,?,?,?,?,0.329083,0.8453205,-0.3323015,4,-,-,-,,
353201 (2009 SP246),0.0757,0.0296,0.2411,3.2846937483241403,35.8011371095839,?,?,?,?,?,?,?,?,?,0.3580465,0.98555475,?,4,-,Thersander,-,,
355768 (2008 RY57),0.0282,0.0708,0.4336,-0.748271006543376,15.6308384455024,?,?,?,?,?,?,?,?,?,0.5703715,0.6524345,?,4,-,Ulysses,-,,
356893 (2011 XL3),0.0355,0.0456,0.4854,-1.49923343467523,13.8504520444451,?,?,?,?,?,?,?,?,?,0.510638,1.007648,?,4,-,Stentor,-,,
360103 (2013 CW),0.0515,0.0322,0.2411,0.610132426879779,19.0976392462996,?,?,?,?,?,?,?,?,?,0.658085,0.899231,?,4,GreaterOdysseus,Epistrophos,-,,
369886 (2012 RM6),0.0392,0.0955,0.4437,0.09868963742576403,15.956710689826501,?,?,?,?,?,?,?,?,?,0.318022,0.585282,?,5,GreaterPatroclus,Memnon,MemnonSub,,
370105 (2001 TA132),0.0628,0.0443,0.3424,1.5362852397347502,28.124381846329108,0.047,?,?,?,?,?,?,?,?,0.540669,0.427361,?,5,GreaterAneas,Sarpedon,SarpedonSub,,
371911 (2008 DB47),0.0908,0.0794,0.219,4.35030856772016,38.4010279628002,?,?,?,?,?,?,?,?,?,0.505507,0.869892,?,5,-,-,-,,
376869 (2001 TQ260),0.0463,0.0556,0.0763,1.62186440413785,21.1025137714867,?,?,?,?,?,?,?,?,?,0.095374,1.455712,?,5,-,-,-,,
414468 (2009 KM14),0.0904,0.0515,0.2967,3.28010026683165,37.84066399079371,?,?,?,?,?,?,?,?,?,0.3227505,0.8659285,?,5,-,Dolon,DolonSub,,
429970 (2013 AQ54),0.0923,0.0338,0.3957,2.47148650332129,38.3300432707425,?,?,?,?,?,?,?,?,?,0.3289435,1.867901,?,4,-,Agamemnon,-,,
483014 (2014 UJ170),0.0482,0.0624,0.0789,1.84486368529457,22.0644294778954,?,?,?,?,?,?,?,?,?,0.348586416667,0.601624666666,?,5,-,-,-,,
491611 (2012 TX51),0.0665,0.0507,0.3006,1.90181879155068,29.661782467638,?,?,?,?,?,?,?,?,?,0.1425745,0.939076,0.510611,5,GreaterAneas,Sarpedon,SarpedonSub,,
